year_of_publication,country_of_publication,primary_language_code,count
1710,ZZ,ng,4
1710,XA-AT,lat,4
1710,dk,lat,4
1710,XA-DE-BW,ger,4
1710,nl,por,3
1710,ZZ,,3
1710,de,lat,3
1710,enk,lat,2
1710,XA-CH,fre,2
1710,,eng,2
1710,xx,fra,2
1710,XA-NL,dut,2
1710,ZZ,at,2
1710,XG-DR,ger,2
1710,be,fra,2
1710,,dan,2
1710,XA-FR,,2
1710,gb,eng,2
1710,XA-SE,lat,2
1710,XA-DE,,2
1710,XA-PL,lat,2
1710,oo,lat,2
1710,ZZ,ger,2
1710,pl,ger,2
1710,xx,fre,1
1710,fi,lat,1
1710,ne,fre,1
1710,XA-NL,,1
1710,XA-FI,lat,1
1710,fr,lat,1
1710,stk,eng,1
1710,ZZ,eng,1
1710,NL,por,1
1710,xx,lat,1
1710,XA-DE,fre,1
1710,de,dui,1
1710,PT,por,1
1710,pl,lat,1
1710,nl,ned,1
1710,fr,fre,1
1710,XA-IT,spa,1
1711,XA-DE,lat,118
1711,XA-GB,eng,78
1711,,,75
1711,,lat,61
1711,,ger,44
1711,XA-FR,fre,41
1711,XA-NL,lat,38
1711,XA-DXDE,lat,27
1711,enk,eng,25
1711,XA-ES,spa,25
1711,XA-DE,ger,25
1711,XA-IT,lat,23
1711,XA-IT,ita,19
1711,ZZ,,17
1711,XA-FR,lat,17
1711,XG-DR,lat,13
1711,nl,lat,12
1711,XA-NL,fre,12
1711,XA-GB,lat,11
1711,XA-CH,ger,10
1711,XA-CH,lat,10
1711,ZZ,lat,9
1711,XA-PL,ger,9
1711,ZZ,ng,8
1711,gw,lat,7
1711,,fre,6
1711,XG-DR,ger,5
1711,ZZ,ger,4
1711,XA-DXDE,ger,4
1711,,eng,4
1711,de,lat,4
1711,xxk,eng,3
1711,gw,ger,3
1711,XA-CZ,lat,3
1711,enk,wel,3
1711,XA-DK,lat,3
1711,XA-NL,dut,3
1711,XA-DE,grc,2
1711,XA-DK,,2
1711,XA-AT,lat,2
1711,XA-BE,fre,2
1711,fr,fre,2
1711,XA-BE,,2
1711,sz,ger,2
1711,enk,lat,2
1711,PT,por,2
1711,XA-DE-BW,ger,2
1711,XA-GB,heb,1
1711,ie,eng,1
1711,gb,eng,1
1711,XA-RU,lat,1
1711,XA-DE,heb,1
1711,XA-DE,,1
1711,oo,lat,1
1711,XA-GB,grc,1
1711,stk,eng,1
1711,ZZ,eng,1
1711,ZZ,ita,1
1711,XA-PL,lat,1
1711,XA-DXDE,grc,1
1711,nl,ned,1
1711,ZZ,grc,1
1712,XA-DE,lat,141
1712,XA-GB,eng,103
1712,XA-FR,fre,72
1712,,,72
1712,XA-NL,fre,69
1712,,lat,61
1712,XA-DXDE,lat,36
1712,XA-GB,lat,32
1712,XA-NL,lat,31
1712,XA-IT,ita,31
1712,XA-DE,ger,27
1712,XA-IT,lat,27
1712,ZZ,,25
1712,enk,eng,22
1712,ZZ,lat,16
1712,,fre,16
1712,XG-DR,lat,16
1712,XA-FR,lat,15
1712,nl,lat,15
1712,gw,lat,14
1712,XA-ES,spa,13
1712,XA-PL,lat,13
1712,XA-FR,ger,11
1712,nl,fra,9
1712,XA-DXDE,ger,9
1712,,ger,7
1712,gw,ger,7
1712,XA-DE,,5
1712,XA-AT,lat,5
1712,gb,eng,4
1712,XA-CZ,lat,4
1712,XA-NL,grc,4
1712,,eng,4
1712,XG-DR,ger,4
1712,XA-NL,,4
1712,,heb,4
1712,XA-CH,lat,4
1712,XA-DE,grc,4
1712,be,fra,3
1712,ZZ,fre,3
1712,XA-IE,eng,3
1712,ZZ,eng,3
1712,ne,fre,3
1712,oo,lat,3
1712,ZZ,ng,3
1712,XA-BE,fre,3
1712,de,lat,2
1712,XA-GB,ita,2
1712,XA-DK,ger,2
1712,XA-NL,ger,2
1712,XA-DXDE,grc,2
1712,fr,fre,2
1712,ZZ,ger,2
1712,XA-DE,heb,2
1712,ne,lat,2
1712,gb,lat,2
1712,XB-PH,spa,2
1712,,ita,2
1712,XA-NL,gre,2
1712,fi,lat,2
1712,XA-IT,,2
1712,xx,lat,1
1712,ie,eng,1
1712,XG-DR,grc,1
1712,DE,por,1
1712,PT,por,1
1712,XA-SE,lat,1
1712,XA-DE,fre,1
1712,XA-FI,lat,1
1712,XA-DE,gre,1
1712,oo,fre,1
1712,fr,lat,1
1712,xxk,eng,1
1713,XA-DE,lat,92
1713,,,88
1713,XA-GB,eng,75
1713,XA-FR,fre,70
1713,,lat,66
1713,XA-GB,lat,55
1713,,ger,38
1713,XA-DE,ger,38
1713,XA-NL,fre,36
1713,XA-IT,ita,33
1713,ZZ,lat,28
1713,XA-CH,lat,23
1713,XA-FR,lat,17
1713,enk,eng,16
1713,XA-DXDE,lat,15
1713,XA-NL,lat,13
1713,XA-NL,dut,12
1713,XA-IT,lat,10
1713,ZZ,,9
1713,ZZ,fre,7
1713,nl,fra,7
1713,XA-DE,fre,6
1713,gw,lat,5
1713,XG-DR,lat,5
1713,XA-DXDE,ger,5
1713,,ita,5
1713,enk,lat,5
1713,XA-PL,lat,5
1713,nl,ned,5
1713,XG-DR,ger,4
1713,XA-DE,gre,4
1713,sw,lat,4
1713,,fre,4
1713,XA-SE,lat,4
1713,stk,eng,3
1713,XA-RU,lat,3
1713,ZZ,eng,3
1713,XA-ES,spa,3
1713,XA-DE,heb,3
1713,ne,fre,3
1713,,eng,3
1713,PT,por,2
1713,XA-BE,lat,2
1713,XA-CZ,lat,2
1713,XA-GR,gre,2
1713,XA-FR,,2
1713,nl,lat,2
1713,ZZ,at,2
1713,xxu,eng,2
1713,xxk,lat,2
1713,XA-GR,lat,2
1713,XA-NL,,2
1713,XA-DK,lat,2
1713,IT,por,2
1713,fr,fre,2
1713,XA-PL,ger,2
1713,XD-MX,spa,2
1713,de,lat,2
1713,ZZ,ger,2
1713,fr,fra,2
1713,XA-DXDE,heb,2
1713,ZZ,ng,2
1713,oo,lat,1
1713,ZZ,spa,1
1713,ZZ,lit,1
1713,ES,por,1
1713,gw,ger,1
1713,XA-DE,grc,1
1713,ZZ,dut,1
1713,oo,fre,1
1713,pl,lat,1
1713,xr,lat,1
1713,NL,por,1
1713,sw,swe,1
1713,XA-GB,fre,1
1714,XA-DE,lat,112
1714,XA-DE,ger,81
1714,XA-NL,lat,79
1714,,,72
1714,XA-GB,eng,71
1714,,ger,71
1714,ZZ,fre,61
1714,XA-FR,fre,56
1714,,lat,52
1714,XA-GB,lat,28
1714,XA-DXDE,lat,27
1714,enk,eng,23
1714,nl,lat,22
1714,XA-NL,fre,19
1714,XA-IT,ita,16
1714,ZZ,,14
1714,ZZ,lat,13
1714,XG-DR,lat,12
1714,XG-DR,ger,11
1714,XA-FR,lat,10
1714,,fre,10
1714,gw,ger,9
1714,XA-IT,lat,9
1714,de,lat,8
1714,gw,lat,8
1714,XA-DXDE,ger,8
1714,nl,fra,7
1714,XA-DE,fre,7
1714,,ita,7
1714,XA-GB,fre,6
1714,XA-PL,ger,6
1714,ZZ,ger,6
1714,sw,lat,5
1714,XA-PL,lat,5
1714,xx,fra,5
1714,XA-CH,lat,5
1714,ne,lat,4
1714,XA-NL,,4
1714,XA-AT,fre,4
1714,ZZ,ng,4
1714,XA-ES,spa,4
1714,stk,eng,3
1714,XA-NL,grc,3
1714,XA-BE,lat,3
1714,XA-FR,ger,3
1714,XA-SE,swe,3
1714,XA-DE,ita,3
1714,XA-DE,heb,3
1714,fr,fre,3
1714,,eng,3
1714,XA-AT,lat,2
1714,XA-SE,lat,2
1714,XA-IT,spa,2
1714,XA-GB,grc,2
1714,XA-CH,fre,2
1714,sw,swe,2
1714,ZZ,eng,2
1714,XA-GB,spa,2
1714,XA-NL,dut,2
1714,stk,lat,2
1714,XA-FR,grc,2
1714,XA-DE,gre,2
1714,XA-DE-BW,ger,2
1714,XA-DE,,2
1714,enk,lat,2
1714,fr,fra,2
1714,pl,ger,2
1714,xx,lat,2
1714,XA-NL,ger,2
1714,XA-BE,fre,2
1714,XG-DR,grc,1
1714,XA-GB,heb,1
1714,pl,pol,1
1714,xx,fre,1
1714,NL,por,1
1714,ie,eng,1
1714,XA-DXDE,grc,1
1714,de,fra,1
1714,XA-SK,lat,1
1714,xxk,eng,1
1714,be,lat,1
1714,gb,lat,1
1714,XG-AX,fre,1
1714,XA-DXDE,heb,1
1714,ZZ,er,1
1714,XA-PL,pol,1
1715,XA-DE,lat,146
1715,,,107
1715,,lat,71
1715,,ger,65
1715,XA-GB,eng,58
1715,XA-FR,fre,56
1715,XA-NL,lat,53
1715,XA-DE,ger,44
1715,XA-NL,fre,38
1715,XA-CH,lat,32
1715,nl,lat,30
1715,ZZ,lat,23
1715,XA-GB,lat,20
1715,enk,eng,19
1715,XA-DXDE,lat,18
1715,XA-IT,lat,16
1715,,fre,14
1715,XG-DR,ger,13
1715,XA-FR,lat,12
1715,ZZ,fre,12
1715,ZZ,ger,11
1715,XA-ES,spa,11
1715,fr,fre,10
1715,XA-IT,ita,10
1715,XG-DR,lat,9
1715,XA-BE,fre,9
1715,XA-CZ,lat,8
1715,ZZ,,8
1715,gw,lat,7
1715,XA-NL,dut,7
1715,nl,fra,7
1715,XA-PL,lat,7
1715,XA-DK,lat,6
1715,XA-DXDE,ger,6
1715,XA-RU,lat,5
1715,XA-FR,ger,5
1715,de,lat,5
1715,XA-DK,dan,5
1715,xxk,lat,4
1715,gw,ger,4
1715,dk,dan,4
1715,ne,fre,4
1715,XA-FR,grc,4
1715,XA-DE-BW,ger,4
1715,sw,lat,3
1715,,eng,3
1715,XA-DXDE,heb,2
1715,ie,eng,2
1715,XA-SE,swe,2
1715,XA-BE,lat,2
1715,stk,eng,2
1715,ZZ,re,2
1715,XA-DXDE,grc,2
1715,XC-NE,lat,2
1715,XA-DE,mul,2
1715,ne,lat,2
1715,XA-GB,,2
1715,XA-DE,,2
1715,sw,swe,2
1715,sz,lat,2
1715,XA-DE,ita,2
1715,be,fre,2
1715,be,fra,2
1715,XA-DE,grc,2
1715,XA-IE,eng,1
1715,gb,lat,1
1715,oo,lat,1
1715,xx,lat,1
1715,xxu,eng,1
1715,XA-SE,lat,1
1715,ZZ,ng,1
1715,enk,lat,1
1715,xx,fre,1
1715,IT,por,1
1715,ZZ,eng,1
1715,XA-DK,,1
1716,XA-DE,lat,117
1716,XA-GB,eng,69
1716,,lat,68
1716,,ger,57
1716,XA-NL,lat,54
1716,XA-DE,ger,53
1716,,,46
1716,XA-FR,fre,43
1716,nl,lat,36
1716,XA-CH,lat,34
1716,XA-NL,fre,24
1716,XA-DXDE,lat,24
1716,enk,eng,23
1716,XA-CZ,lat,21
1716,ZZ,,21
1716,ZZ,fre,18
1716,XA-IT,lat,16
1716,ZZ,lat,14
1716,XG-DR,lat,13
1716,XA-IT,ita,11
1716,XA-DXDE,ger,11
1716,sw,lat,10
1716,XA-CH,ger,10
1716,fr,fre,9
1716,gw,lat,9
1716,,fre,8
1716,XA-ES,spa,8
1716,XG-DR,ger,8
1716,XA-RU,lat,7
1716,ZZ,eng,6
1716,XA-SE,lat,6
1716,ZZ,ng,5
1716,XA-PL,ger,5
1716,ie,eng,4
1716,ZZ,ger,4
1716,XA-GB,fre,4
1716,XA-CZ,ger,3
1716,XA-IE,eng,3
1716,XA-DE,grc,3
1716,ZZ,ita,2
1716,,eng,2
1716,XA-DK,dan,2
1716,,dan,2
1716,XA-GB,lat,2
1716,nl,fra,2
1716,XA-DE,fre,2
1716,XA-GB,grc,2
1716,XA-DE,,2
1716,xxk,eng,2
1716,de,dui,2
1716,ch,lat,2
1716,ch,dui,2
1716,de,lat,2
1716,XA-DE-BW,ger,2
1716,ZZ,spa,1
1716,oo,lat,1
1716,stk,eng,1
1716,ne,lat,1
1716,XA-NL,eng,1
1716,XA-CH,,1
1716,sz,ger,1
1716,gw,ger,1
1716,XA-PL,lat,1
1716,IT,por,1
1716,XA-GB,heb,1
1716,oo,fre,1
1716,enk,lat,1
1717,XA-GB,eng,218
1717,XA-DE,lat,172
1717,,,87
1717,,lat,74
1717,XA-FR,fre,71
1717,XA-NL,lat,66
1717,XA-DE,ger,56
1717,enk,eng,52
1717,,ger,51
1717,XA-NL,fre,33
1717,ZZ,fre,29
1717,nl,lat,28
1717,XA-DXDE,lat,26
1717,ZZ,,26
1717,XA-IT,ita,21
1717,ZZ,lat,17
1717,XA-GB,lat,16
1717,XA-GB,ita,14
1717,XA-FR,lat,13
1717,XG-DR,ger,12
1717,XG-DR,lat,12
1717,XA-IT,lat,12
1717,XA-DXDE,ger,12
1717,ZZ,ger,9
1717,ZZ,eng,9
1717,XA-PL,lat,8
1717,XA-RU,lat,8
1717,XA-CH,lat,8
1717,ZZ,ng,7
1717,gw,lat,6
1717,sw,lat,6
1717,,eng,5
1717,,fre,5
1717,XA-SE,lat,5
1717,XA-PL,ger,4
1717,ie,eng,4
1717,XD-US,eng,4
1717,XA-DE,heb,3
1717,,ita,3
1717,XA-DE,grc,3
1717,XA-NL,ger,3
1717,XA-CZ,lat,3
1717,nl,fra,3
1717,fr,fre,3
1717,ZZ,ita,3
1717,XA-DXDE,grc,2
1717,gw,ger,2
1717,XA-DE,,2
1717,XA-GB,fre,2
1717,enk,lat,2
1717,XA-DXDE,heb,2
1717,stk,eng,2
1717,pl,lat,2
1717,XA-IT,ger,2
1717,XG-DR,qhe,2
1717,XA-ES,spa,2
1717,XA-CH,ger,2
1717,XA-FR,,2
1717,xxu,eng,2
1717,XG-DR,grc,2
1717,XA-NL,dut,2
1717,XA-SE,swe,1
1717,XA-CH,ita,1
1717,XA-DE,qhe,1
1717,xx,fra,1
1717,XA-DE,gre,1
1717,ru,lat,1
1717,|,ger,1
1717,xxk,ger,1
1717,XA-SK,lat,1
1717,enk,ita,1
1717,xx,ger,1
1717,stk,lat,1
1717,sz,ger,1
1718,XA-GB,eng,95
1718,XA-DE,lat,89
1718,XA-NL,lat,75
1718,,,74
1718,,lat,63
1718,XA-DE,ger,61
1718,,ger,39
1718,enk,eng,34
1718,XA-FR,fre,34
1718,nl,lat,34
1718,XA-NL,fre,31
1718,ZZ,,25
1718,XA-GB,lat,21
1718,XA-DXDE,lat,18
1718,XA-FR,lat,18
1718,XA-PL,ger,17
1718,XG-DR,lat,16
1718,XA-CH,lat,15
1718,ZZ,ger,14
1718,XA-DXDE,ger,13
1718,ZZ,fre,13
1718,ZZ,lat,12
1718,XA-NL,dut,11
1718,,fre,8
1718,ZZ,eng,8
1718,XA-IT,lat,7
1718,XA-CH,ger,7
1718,XA-AT,lat,7
1718,nl,ned,7
1718,XA-SE,swe,6
1718,XA-NL,ger,6
1718,ne,lat,5
1718,nl,fra,5
1718,XA-IT,ita,5
1718,gw,lat,5
1718,XA-NL,eng,4
1718,fr,fre,4
1718,XG-DR,ger,4
1718,XA-DK,dan,3
1718,enk,lat,3
1718,ne,fre,3
1718,XA-BE,lat,3
1718,xx,ger,3
1718,be,lat,2
1718,de,lat,2
1718,XA-ES,spa,2
1718,XA-NO,nor,2
1718,XA-CZ,lat,2
1718,pl,dui,2
1718,DE,por,2
1718,,eng,2
1718,XA-CH,ita,2
1718,XA-FR,eng,2
1718,oo,lat,2
1718,ch,dui,2
1718,XA-GB,grc,1
1718,stk,eng,1
1718,XA-RU,fre,1
1718,de,mul,1
1718,sz,ger,1
1718,fr,lat,1
1718,sz,lat,1
1718,XA-DK,fre,1
1718,pl,lat,1
1718,at,lat,1
1718,gs,lat,1
1718,xx,lat,1
1718,XA-SE,,1
1718,stk,lat,1
1718,XA-FR,,1
1718,XA-DE,ita,1
1718,gw,ger,1
1719,XA-DE,lat,161
1719,XA-NL,lat,125
1719,XA-FR,fre,108
1719,,,88
1719,,lat,84
1719,XA-GB,eng,77
1719,XA-DE,ger,73
1719,,ger,48
1719,nl,lat,43
1719,XA-DXDE,lat,32
1719,XA-PL,ger,23
1719,ZZ,lat,21
1719,XA-FR,lat,21
1719,ZZ,,21
1719,XA-NL,fre,19
1719,XA-CH,lat,16
1719,XG-DR,lat,15
1719,enk,eng,14
1719,XA-NL,dut,12
1719,,fre,9
1719,gw,lat,9
1719,XA-IT,ita,9
1719,XA-GB,lat,9
1719,nl,ned,8
1719,XA-PL,lat,8
1719,XA-BE,lat,7
1719,XA-SE,lat,6
1719,sw,lat,6
1719,XA-IT,lat,6
1719,XA-DK,lat,6
1719,XA-ES,spa,5
1719,fr,fre,5
1719,gw,ger,4
1719,XA-DXDE,ger,4
1719,de,lat,4
1719,pl,ger,3
1719,pl,lat,3
1719,XA-FR,ger,3
1719,XA-DE,,3
1719,XA-NL,grc,3
1719,ZZ,fre,3
1719,XA-CH,fre,2
1719,ZZ,ng,2
1719,ZZ,ger,2
1719,XA-NL,mul,2
1719,XA-DE,mul,2
1719,ZZ,re,2
1719,XA-CH,heb,2
1719,XG-DR,ger,2
1719,XA-NL,,2
1719,XA-CZ,lat,2
1719,ne,lat,2
1719,XA-DK,ger,2
1719,XA-BE,fre,2
1719,oo,lat,1
1719,sz,ger,1
1719,PT,por,1
1719,gs,lat,1
1719,|,lat,1
1719,fr,mul,1
1719,XA-GB,grc,1
1719,sw,swe,1
1719,fr,lat,1
1719,ge,ger,1
1719,XA-SE,swe,1
1719,ie,eng,1
1719,xx,lat,1
1719,pl,pol,1
1719,ZZ,spa,1
1719,be,lat,1
1719,ZZ,eng,1
1719,XA-CH,ger,1
1720,XA-DE,lat,178
1720,XA-GB,eng,137
1720,,,100
1720,,lat,72
1720,XA-DE,ger,57
1720,XA-NL,lat,45
1720,XA-NL,fre,44
1720,,ger,43
1720,XA-FR,fre,37
1720,enk,eng,34
1720,nl,lat,27
1720,XA-IT,lat,24
1720,XA-DXDE,lat,22
1720,XA-PL,ger,18
1720,ZZ,,17
1720,XG-DR,lat,15
1720,,fre,11
1720,ZZ,lat,11
1720,gw,lat,11
1720,nl,fra,10
1720,XA-FR,lat,10
1720,de,lat,10
1720,XA-IT,ita,9
1720,XA-GB,lat,9
1720,XA-CH,lat,8
1720,XA-NL,dut,8
1720,gw,ger,7
1720,XA-CZ,lat,7
1720,ZZ,ng,6
1720,nl,ned,6
1720,XA-ES,spa,6
1720,XA-DXDE,ger,6
1720,XA-DE,,6
1720,XG-DR,ger,5
1720,ZZ,fre,5
1720,XA-ES,lat,4
1720,ZZ,re,4
1720,XA-DE-BW,ger,4
1720,XA-IE,lat,4
1720,XA-RU,lat,3
1720,XA-PL,lat,3
1720,ZZ,ger,3
1720,sw,lat,3
1720,XD-US,eng,3
1720,XA-DE,grc,3
