year_of_publication,country_of_publication,primary_language_code,count
1917,ru,rus,14
1917,fi,rus,13
1917,pl,pol,12
1917,nl,ned,10
1917,fi,fin,9
1917,nl,dui,5
1917,xxk,eng,4
1917,un,pol,4
1917,de,dui,3
1917,de,ned,3
1917,nl,eng,3
1917,ru,pol,3
1917,nl,fra,3
1917,sz,ger,2
1917,xr,cze,2
1917,au,ger,2
1917,ZZ,eng,2
1917,xx,ger,2
1917,xx,pol,1
1917,xxu,eng,1
1917,sz,rus,1
1917,gb,eng,1
1917,ne,ger,1
1917,GB,por,1
1917,ge,ger,1
1917,no#,nob,1
1917,no#,ger,1
1917,PT,por,1
1917,un,rus,1
1917,MX,por,1
1917,|||,ger,1
1917,fi,,1
1917,xx,swe,1
1918,gw,ger,80
1918,nl,ned,30
1918,pl,pol,18
1918,sw,swe,18
1918,fi,fin,15
1918,xr,cze,8
1918,xx,ger,6
1918,ru,rus,4
1918,de,dui,4
1918,gb,eng,4
1918,fi,swe,4
1918,xxk,eng,4
1918,ch,dui,3
1918,ru,pol,3
1918,xx,pol,2
1918,ru,fin,2
1918,us,eng,2
1918,PT,por,1
1918,xx,eng,1
1918,GB,por,1
1918,xxu,eng,1
1918,sz,ger,1
1918,li,pol,1
1918,ZZ,,1
1918,dk,dan,1
1918,no,nob,1
1918,gw,eng,1
1918,ne,dut,1
1918,nyu,eng,1
1918,xxr,rus,1
1918,pl,yid,1
1918,id,ned,1
1918,xxu,ger,1
1919,gw,ger,216
1919,xr,cze,32
1919,xx,ger,22
1919,sw,swe,18
1919,pl,pol,15
1919,nl,ned,15
1919,fi,fin,14
1919,de,dui,8
1919,ru,rus,8
1919,au,ger,5
1919,xr,ger,5
1919,xxk,eng,4
1919,xxu,eng,3
1919,xx,fin,3
1919,PT,por,3
1919,us,eng,3
1919,gw,eng,2
1919,xx,eng,2
1919,xxu,fin,2
1919,sz,ger,2
1919,fi,swe,2
1919,er,est,2
1919,xx,pol,2
1919,ru,ger,2
1919,xxk,fre,1
1919,ru,fin,1
1919,gb,eng,1
1919,li,rus,1
1919,xxr,rus,1
1919,no#,nob,1
1919,xxu,rus,1
1920,gw,ger,119
1920,xr,cze,25
1920,sw,swe,22
1920,xx,ger,15
1920,xr,ger,8
1920,fi,fin,8
1920,nl,ned,7
1920,pl,pol,5
1920,au,ger,5
1920,xo,slo,3
1920,xx,eng,2
1920,ru,rus,2
1920,us,eng,2
1920,xxk,eng,2
1920,gs,ger,2
1920,fi,swe,2
1920,ru,fin,2
1920,xxu,eng,2
1920,er,est,1
1920,PT,por,1
1920,ge,ger,1
1920,xxu,est,1
1920,de,dui,1
1920,xxk,rus,1
1920,enk,eng,1
1920,gw,eng,1
1920,xx,lit,1
1920,un,pol,1
1920,FR,por,1
1920,gb,eng,1
1920,us,spa,1
1920,xxr,rus,1
1920,fr,fre,1
1920,,ned,1
1921,gw,ger,79
1921,sw,swe,17
1921,xr,cze,13
1921,xx,ger,13
1921,nl,ned,9
1921,fi,fin,8
1921,xr,ger,7
1921,au,ger,6
1921,pl,pol,5
1921,xxu,eng,5
1921,er,est,4
1921,xxk,eng,3
1921,sz,ger,3
1921,PT,por,3
1921,xx,eng,3
1921,xx,dan,2
1921,gw,eng,2
1921,un,pol,2
1921,de,dui,2
1921,pl,yid,1
1921,at,dui,1
1921,li,pol,1
1921,au,ukr,1
1921,dk,dan,1
1921,gb,eng,1
1921,dk,dee,1
1921,gw,rus,1
1921,us,eng,1
1921,xx,,1
1921,oo,ger,1
1921,oo,rus,1
1922,gw,ger,60
1922,sw,swe,13
1922,pl,pol,13
1922,fi,fin,13
1922,nl,ned,9
1922,xr,cze,9
1922,gw,rus,4
1922,xx,ger,3
1922,au,ger,3
1922,gw,eng,2
1922,PT,por,2
1922,xxu,eng,2
1922,oo,ger,2
1922,ru,rus,2
1922,sz,ger,1
1922,no,nor,1
1922,us,eng,1
1922,it,ita,1
1922,un,pol,1
1922,pl,ger,1
1922,de,dui,1
1922,at,dui,1
1922,xx,eng,1
1923,gw,ger,28
1923,sw,swe,19
1923,xr,cze,13
1923,pl,pol,6
1923,fi,fin,5
1923,xxk,eng,4
1923,xr,ukr,3
1923,fi,swe,3
1923,us,eng,2
1923,xr,ger,2
1923,fi,ger,2
1923,xx,ger,2
1923,PT,por,2
1923,xxu,eng,2
1923,xxu,ger,1
1923,de,dui,1
1923,id,ned,1
1923,sz,ger,1
1923,er,est,1
1923,xx,eng,1
1923,xxr,rus,1
1923,ru,rus,1
1923,gw,rus,1
1923,gb,eng,1
1923,au,ger,1
1924,xx,ger,49
1924,gw,ger,39
1924,sw,swe,19
1924,xr,cze,17
1924,fi,fin,11
1924,nl,ned,6
1924,xxu,eng,5
1924,au,ger,4
1924,gw,rus,2
1924,no#,nob,2
1924,fi,swe,2
1924,dd,dui,1
1924,pl,pol,1
1924,xr,ger,1
1924,ru,rus,1
1924,oo,ger,1
1924,IT,por,1
1924,er,est,1
1924,xx,fin,1
1924,fr,fre,1
1924,in,eng,1
1925,gw,ger,57
1925,nl,ned,17
1925,xr,cze,14
1925,pl,pol,11
1925,fi,fin,8
1925,sw,swe,8
1925,xx,ger,5
1925,de,dui,4
1925,fi,swe,3
1925,au,ger,3
1925,xr,ger,2
1925,xr,hun,2
1925,fr,rus,2
1925,pl,ger,2
1925,xxu,eng,2
1925,gs,ger,1
1925,xx,,1
1925,gw,,1
1925,un,pol,1
1925,xx,fin,1
1925,PT,por,1
1925,xxr,rus,1
1925,xr,ukr,1
1925,us,eng,1
1925,ru,est,1
1925,gw,rus,1
1925,oo,ger,1
1926,gw,ger,67
1926,sw,swe,16
1926,nl,ned,13
1926,fi,fin,10
1926,xr,cze,9
1926,pl,pol,8
1926,xr,ger,3
1926,xx,ger,3
1926,PT,por,2
1926,xx,eng,2
1926,xxk,eng,2
1926,fi,swe,2
1926,de,dui,2
1926,xxu,eng,2
1926,nyu,eng,2
1926,dk,dan,1
1926,xx,,1
1926,ch,dui,1
1926,sz,ger,1
1926,ru,rus,1
1926,gw,eng,1
1926,de,ned,1
1926,xxu,ger,1
1926,BR,por,1
1926,xx,pol,1
1926,ilu,ger,1
1926,li,bel,1
1926,au,ger,1
1926,us,eng,1
1927,gw,ger,57
1927,xr,cze,22
1927,sw,swe,11
1927,pl,pol,11
1927,nl,ned,9
1927,fi,fin,8
1927,xx,ger,5
1927,fi,swe,4
1927,xxk,eng,3
1927,de,dui,2
1927,xxu,eng,2
1927,xr,ger,2
1927,xx,,2
1927,un,pol,2
1927,at,dui,1
1927,gb,eng,1
1927,gw,spa,1
1927,xxu,ger,1
1927,ru,pol,1
1927,pl,ukr,1
1927,bw,pol,1
1927,xx,swe,1
1927,au,ger,1
1927,xxr,rus,1
1927,xxk,,1
1927,fr,fre,1
1927,xx,eng,1
1928,gw,ger,80
1928,pl,pol,20
1928,sw,swe,18
1928,nl,ned,13
1928,xx,ger,12
1928,de,dui,8
1928,xr,cze,7
1928,au,ger,3
1928,pl,yid,3
1928,id,ned,2
1928,PT,por,2
1928,fi,ger,2
1928,ZZ,,2
1928,ne,ned,2
1928,nyu,eng,2
1928,tr,ota,1
1928,un,pol,1
1928,er,est,1
1928,xr,ger,1
1928,xxk,eng,1
1928,xx,eng,1
1928,xx,,1
1928,xr,rus,1
1928,sw,eng,1
1928,xxu,eng,1
1928,bw,pol,1
1928,ru,rus,1
1928,us,eng,1
1928,li,pol,1
1928,fi,fin,1
1928,nl,fri,1
1928,no#,nob,1
1929,gw,ger,54
1929,pl,pol,18
1929,sw,swe,15
1929,nl,ned,13
1929,xr,cze,11
1929,fi,fin,11
1929,xx,ger,8
1929,un,pol,3
1929,xxu,eng,3
1929,gb,eng,2
1929,de,dui,2
1929,nl,fri,2
1929,xx,swe,2
1929,no,nob,1
1929,li,bel,1
1929,xxu,ger,1
1929,li,pol,1
1929,li,lit,1
1929,xxk,eng,1
1929,un,ukr,1
1929,xx,,1
1929,US,por,1
1929,us,eng,1
1930,gw,ger,45
1930,pl,pol,25
1930,nl,ned,17
1930,sw,swe,10
1930,fi,fin,10
1930,xr,cze,10
1930,xr,ger,3
1930,de,dui,3
1930,PT,por,2
1930,fi,swe,2
1930,ru,fin,2
1930,xx,ger,2
1930,xx,eng,1
1930,xx,dut,1
1930,nyu,eng,1
1930,ru,rus,1
1930,xxk,eng,1
1930,ES,por,1
1930,pl,ger,1
1930,ne,dut,1
1930,it,ita,1
1930,xr,ukr,1
1930,xxr,rus,1
1930,un,pol,1
1931,gw,ger,38
1931,nl,ned,11
1931,fi,fin,10
1931,xr,cze,9
1931,sw,swe,8
1931,pl,pol,6
1931,xx,ger,3
1931,xxk,eng,3
1931,ru,fin,2
1931,au,ger,2
1931,gb,eng,2
1931,er,est,1
1931,xr,roa,1
1931,xxu,eng,1
1931,xx,eng,1
1931,ES,por,1
1931,gw,fre,1
1931,sp,fre,1
1931,pl,dui,1
1931,pl,ger,1
1931,ru,rus,1
1931,gw,rus,1
1931,ru,est,1
1931,ru,pol,1
1931,xxr,rus,1
1931,fr,rus,1
1932,gw,ger,60
1932,sw,swe,20
1932,nl,ned,14
1932,xr,cze,9
1932,pl,pol,7
1932,xx,ger,7
1932,au,ger,4
1932,xx,eng,3
1932,fi,fin,2
1932,ru,est,2
1932,us,eng,1
1932,pl,ger,1
1932,pl#,pol,1
1932,PT,por,1
1932,gw,,1
1932,,ned,1
1932,xr,ger,1
1932,dk,dan,1
1932,no,nor,1
1932,gw,rus,1
1932,no,nno,1
1932,enk,eng,1
1932,no,nob,1
1932,fr,fre,1
1932,xxu,eng,1
1932,de,dui,1
1933,gw,ger,36
1933,nl,ned,30
1933,sw,swe,23
1933,xr,cze,19
1933,fi,fin,12
1933,gw,,7
1933,xx,ger,6
1933,xx,swe,5
1933,xxu,eng,5
1933,pl,pol,5
1933,fr,fre,3
1933,PT,por,3
1933,xx,eng,2
1933,gw,slo,2
1933,de,dui,2
1933,xxk,eng,2
1933,er,est,2
1933,un,pol,2
1933,oo,ger,1
1933,pau,eng,1
1933,pl,ger,1
1933,ch,rus,1
1933,no#,nob,1
1933,xx,dut,1
1933,xx,,1
1933,US,por,1
1933,us,eng,1
1933,MZ,por,1
1933,pl,yid,1
1933,fr,ita,1
1934,nl,ned,32
1934,sw,swe,27
1934,gw,ger,27
1934,gw,,17
1934,xr,cze,14
1934,fi,fin,13
1934,gw,eng,8
1934,pl,pol,7
1934,xx,swe,6
1934,xxk,eng,4
1934,xx,ger,2
1934,no,nob,2
1934,no,nno,2
1934,xxr,ger,2
1934,xr,ita,2
1934,fr,ger,2
1934,PT,por,2
1934,xr,ger,2
1934,ru,est,2
1934,xxu,eng,2
1934,ES,por,1
1934,ne,dut,1
1934,bw,pol,1
1934,xr,eng,1
1934,xxr,rus,1
1934,us,eng,1
1934,no,nor,1
1934,er,est,1
1934,ru,pol,1
1934,at,dui,1
1934,nl,fri,1
1934,sp,spa,1
1934,xx,,1
1934,no#,nob,1
1934,nl,dut,1
1934,gw,spa,1
1934,xx,dut,1
1934,cau,eng,1
1934,xx,eng,1
1934,gb,eng,1
1934,ru,rus,1
1935,nl,ned,39
1935,gw,,37
1935,sw,swe,27
1935,gw,ger,15
1935,xr,cze,13
1935,xxk,eng,8
1935,xxu,eng,7
1935,pl,pol,5
1935,fr,ger,3
1935,xr,ger,3
1935,ru,fin,3
1935,fi,swe,3
1935,id,ned,2
1935,fi,fin,2
1935,xx,,2
1935,ru,rus,2
1935,gb,eng,2
1935,no,nob,1
1935,xr,hun,1
1935,no#,nob,1
1935,sz,ger,1
1935,xx,ger,1
1935,ne,dut,1
1935,no,nor,1
1935,xx,eng,1
1935,us,eng,1
1935,dk,dan,1
1935,gw,eng,1
1935,er,est,1
1936,nl,ned,34
1936,xr,cze,32
1936,gw,,30
1936,sw,swe,18
1936,gw,ger,18
1936,fi,fin,11
1936,pl,pol,8
1936,xr,ger,7
1936,xxu,eng,7
1936,gw,eng,4
1936,ru,rus,2
1936,ag,spa,2
1936,un,ukr,2
1936,xx,ger,1
1936,CO,por,1
1936,xx,por,1
1936,xx,dui,1
1936,no#,nob,1
1936,dk,dan,1
1936,pl,yid,1
1936,mau,eng,1
1936,xr,slo,1
1936,xr,hun,1
1936,us,eng,1
1936,xxk,ger,1
1936,ru,pol,1
1936,fi,swe,1
1936,no,nob,1
1936,BR,por,1
1936,xx,,1
1937,nl,ned,46
1937,gw,,45
1937,gw,ger,25
1937,xr,cze,23
1937,sw,swe,20
1937,fi,fin,8
1937,pl,pol,7
1937,xr,ger,5
1937,xxu,eng,4
1937,gw,eng,4
1937,xxk,eng,4
1937,us,eng,3
1937,xx,eng,3
1937,xx,ger,3
1937,PT,por,2
1937,xr,eng,1
1937,nl,fri,1
1937,er,est,1
1937,xxk,ger,1
1937,de,dui,1
1937,sw,fin,1
1937,fr,eng,1
1937,au,ger,1
1937,fr,ger,1
1937,xr,slo,1
1937,dk,dan,1
1937,gb,eng,1
1937,sz,,1
1937,no,nno,1
1937,ch,ger,1
1937,ch,dui,1
1937,nyu,eng,1
1937,xr,oci,1
1938,gw,,51
1938,gw,ger,26
1938,sw,swe,23
1938,gw,eng,20
1938,nl,ned,18
1938,xr,cze,17
1938,pl,pol,12
1938,fi,fin,9
1938,xxu,eng,6
1938,sz,ger,6
1938,US,por,4
1938,nl,dui,4
1938,xxk,eng,4
1938,xx,ger,3
1938,ne,ger,2
1938,xr,zxx,2
1938,xr,ger,2
1938,xx,eng,2
1938,xx,,2
1938,us,eng,2
1938,no,nno,2
1938,gw,dan,2
1938,PT,por,2
1938,ag,spa,1
1938,RO,por,1
1938,er,est,1
1938,ch,dui,1
1938,xxu,fin,1
1938,un,pol,1
1938,se,zwe,1
1938,gw,tur,1
1938,fr,geo,1
1938,fr,fra,1
1938,gb,eng,1
1938,ru,rus,1
1938,fi,swe,1
1938,no#,nob,1
1938,oo,srp,1
1938,tu,tur,1
1938,gw,spa,1
1938,xr,eng,1
1938,xxc,eng,1
1938,dk,dan,1
1938,gw,rus,1
1939,gw,ger,27
1939,sw,swe,26
1939,xxu,eng,21
1939,nl,ned,19
1939,gw,,17
1939,pl,pol,11
1939,fi,fin,10
1939,xxk,eng,10
1939,gw,eng,9
1939,us,eng,9
1939,ru,rus,7
1939,gb,eng,4
1939,de,dui,4
1939,nyu,eng,3
1939,un,pol,3
1939,ch,dui,3
1939,li,pol,2
1939,pl,ger,2
1939,gw,dut,2
1939,fi,swe,2
1939,xr,cze,1
1939,fr,ger,1
1939,un,ukr,1
1939,enk,eng,1
1939,US,por,1
1939,xx,,1
1939,er,est,1
1939,no,nob,1
1939,ne,dut,1
1939,cou,eng,1
1939,xx,ger,1
1939,cr,spa,1
1939,xx,pol,1
1939,xr,ger,1
1939,sz,ger,1
1940,xxu,eng,36
1940,gw,ger,25
1940,gw,,23
1940,sw,swe,16
1940,nl,ned,13
1940,us,eng,9
1940,gw,eng,6
1940,xxk,eng,5
1940,fi,fin,5
1940,US,por,4
1940,de,dui,4
1940,gb,eng,4
1940,ru,rus,3
1940,xx,,2
1940,xxk,ger,2
1940,,ned,2
1940,er,est,2
1940,no,nno,1
1940,xxu,ger,1
1940,xxu,spa,1
1940,no,nob,1
1940,vau,eng,1
1940,nyu,eng,1
1940,xx,eng,1
1940,sw,ger,1
1940,ru,fiu,1
1940,GB,por,1
1941,gw,,35
1941,xxu,eng,25
1941,sw,swe,23
1941,gw,ger,22
1941,gw,eng,10
1941,fi,fin,8
1941,nl,ned,6
1941,xxk,eng,6
1941,us,eng,4
1941,gb,eng,3
1941,US,por,3
1941,id,ned,3
1941,xx,ger,2
1941,xxk,cze,2
1941,de,dui,2
1941,,ned,2
1941,xx,eng,2
1941,nyu,eng,1
1941,ru,rus,1
1941,ru,pol,1
1941,er,est,1
1941,fi,swe,1
1941,BR,por,1
1941,xr,ukr,1
1941,us,ned,1
1941,dk,dan,1
1941,ch,dui,1
1942,xxu,eng,29
1942,gw,,26
1942,gw,ger,20
1942,us,eng,13
1942,sw,swe,10
1942,fi,fin,7
1942,gw,eng,7
1942,xxk,eng,5
1942,sr,ned,4
1942,xxk,pol,3
1942,sz,ger,2
1942,nyu,eng,2
1942,xx,eng,2
1942,,ned,2
1942,US,por,1
1942,ch,dui,1
1942,-uk,eng,1
1942,gw,spa,1
1942,vp,eng,1
1942,fi,swe,1
1943,gw,,36
1943,xxu,eng,18
1943,sw,swe,18
1943,gw,ger,16
1943,xxk,eng,12
1943,gw,eng,8
1943,us,eng,8
1943,pl,pol,6
1943,gb,eng,5
1943,fi,fin,4
1943,xx,eng,3
1943,cu,spa,2
1943,xr,ger,2
1943,ag,spa,2
1943,gw,spa,2
1943,enk,cze,1
1943,au,eng,1
1943,xx,swe,1
1943,ch,dui,1
1943,PT,por,1
1943,ru,pol,1
1943,es,spa,1
1943,xr,ita,1
1943,MX,por,1
1943,sw,ger,1
1943,mx,ger,1
1944,gw,ger,18
1944,gw,,18
1944,sw,swe,17
1944,pl,pol,15
1944,xxu,eng,13
1944,gw,eng,12
1944,xxk,eng,12
1944,fi,fin,9
1944,us,eng,4
1944,dk,dan,2
1944,,ned,2
1944,sz,ger,2
1944,xx,ger,2
1944,nl,ned,2
1944,gb,eng,2
1944,gw,swe,2
1944,ec,spa,2
1944,ru,ukr,1
1944,li,pol,1
1944,fr,ger,1
1944,cu,spa,1
1944,xxk,pol,1
1944,zz,eng,1
1944,pl,ger,1
1944,sw,ger,1
1944,fi,swe,1
1944,ru,rus,1
1944,xxu,ger,1
1944,xx,,1
1944,be,pol,1
1945,gw,ger,64
1945,pl,pol,40
1945,xxu,eng,31
1945,xr,cze,27
1945,nl,ned,27
1945,fi,fin,24
1945,gw,,16
1945,sw,swe,15
1945,us,eng,12
1945,xx,pol,9
1945,xxk,eng,8
1945,xx,ger,6
1945,fi,swe,6
1945,rb,srp,6
1945,gw,eng,6
1945,PT,por,5
1945,gb,eng,5
1945,ru,rus,3
1945,xx,zxx,3
1945,sz,ger,3
1945,xxk,pol,3
1945,no#,nob,2
1945,gb,ned,2
1945,pl#,pol,2
1945,dk,dan,2
1945,it,ned,2
1945,nyu,eng,1
1945,is,eng,1
1945,ag,spa,1
1945,no,nob,1
1945,xx,dan,1
1945,pl,ger,1
1945,xxr,rus,1
1945,sw,ger,1
1945,xx,fin,1
1945,xxu,pol,1
1945,it,ita,1
1945,ch,dui,1
1945,xr,rus,1
1945,xr,ger,1
1945,uy,eng,1
1945,is,ger,1
1946,gw,ger,174
1946,xr,cze,57
1946,pl,pol,42
1946,fi,fin,38
1946,nl,ned,21
1946,gw,,18
1946,sw,swe,17
1946,xx,ger,16
1946,xxu,eng,15
1946,xxk,eng,11
1946,sz,ger,7
1946,us,eng,7
1946,dk,dan,6
1946,er,est,4
1946,ZZ,,4
1946,sw,ger,4
1946,no#,nob,4
1946,no,nob,3
1946,no#,nno,3
1946,gb,eng,3
1946,fr,pol,2
1946,xxu,rus,2
1946,xxu,ger,2
1946,ru,rus,2
1946,de,dui,2
1946,no,nor,2
1946,xx,pol,2
1946,gw,pol,2
1946,gw,eng,2
1946,xx,eng,2
1946,rb,srp,1
1946,hu,eng,1
1946,|,,1
1946,mx,spa,1
1946,ua,ger,1
1946,gw,cat,1
1946,xx,zxx,1
1946,FR,por,1
1946,pe,spa,1
1946,ag,cat,1
1946,am,arm,1
1946,is,pol,1
1946,it,ita,1
1946,rm,fre,1
1946,xxc,eng,1
1946,se,swe,1
1946,ca,eng,1
1946,PT,por,1
1946,no#,mul,1
1946,xxr,rus,1
1946,au,ger,1
1946,gw,swe,1
1946,xx,fin,1
1946,ru,fin,1
1946,xx,,1
1946,ge,ger,1
1946,ru,eng,1
1946,yu,eng,1
1946,dcu,eng,1
1946,ch,dui,1
1947,gw,ger,136
1947,xr,cze,37
1947,fi,fin,28
1947,pl,pol,26
1947,sw,swe,23
1947,xxu,eng,20
1947,gw,,19
1947,xx,ger,9
1947,us,eng,7
1947,nl,ned,6
1947,xxk,eng,5
1947,er,est,5
1947,sz,ger,4
1947,ru,rus,4
1947,no#,nob,3
1947,de,dui,3
1947,fi,swe,3
1947,xxc,eng,3
1947,xxu,fin,3
1947,xx,pol,2
1947,un,ukr,2
1947,gw,eng,2
1947,no,nor,2
1947,fr,pol,2
1947,xr,eng,2
1947,xx,eng,2
1947,no,nob,1
1947,be,ned,1
1947,xxr,rus,1
1947,gw,tur,1
1947,ve,spa,1
1947,bl,ger,1
1947,gb,eng,1
1947,enk,eng,1
1947,nyu,eng,1
1947,xx,nor,1
1947,xx,zxx,1
1947,ch,dui,1
1947,PT,por,1
1947,au,ger,1
1947,VE,por,1
1947,|,,1
1947,yu,eng,1
1947,it,ita,1
1947,fi,eng,1
1947,ru,ukr,1
1947,ca,eng,1
1947,gw,pol,1
1948,gw,ger,110
1948,gw,,34
1948,xxu,eng,30
1948,sw,swe,28
1948,pl,pol,23
1948,ru,rus,21
1948,xr,cze,17
1948,nl,ned,14
1948,xx,ger,12
1948,fi,fin,10
1948,er,est,8
1948,xxk,eng,8
1948,us,eng,5
1948,ru,,5
1948,xxr,rus,4
1948,gw,eng,4
1948,sz,ger,3
1948,fi,eng,3
1948,dk,dan,2
1948,id,ned,2
1948,gb,eng,2
1948,fi,ita,2
1948,no#,nob,2
1948,ru,eng,2
1948,ch,dui,2
1948,fr,rus,1
1948,cs,slo,1
1948,xxk,pol,1
1948,fr,pol,1
1948,sw,,1
1948,bg,bul,1
1948,xx,pol,1
1948,pe,spa,1
1948,dk,eng,1
1948,lv,rus,1
1948,sw,est,1
1948,xxr,eng,1
1948,sw,nor,1
1948,US,por,1
1948,xxc,eng,1
1948,rm,ger,1
1948,xx,,1
1948,nyu,eng,1
1948,it,ita,1
1948,xx,eng,1
1949,gw,ger,173
1949,pl,pol,39
1949,xr,cze,28
1949,fi,fin,26
1949,xxu,eng,24
1949,xx,ger,20
1949,ru,rus,20
1949,gw,,17
1949,fi,swe,8
1949,sw,swe,8
1949,PT,por,7
1949,nl,ned,6
1949,us,eng,5
1949,gw,eng,4
1949,xxk,eng,3
1949,no#,nob,3
1949,no#,mul,2
1949,er,est,2
1949,gb,eng,2
1949,xx,eng,2
1949,ge,ger,2
1949,fi,eng,2
1949,fi,ger,2
1949,ch,dui,2
1949,cs,cze,2
1949,dk,dan,2
1949,xx,fin,1
1949,no,nob,1
1949,bu,bul,1
1949,xr,rus,1
1949,er,zxx,1
1949,de,dui,1
1949,no,nor,1
1949,sz,ger,1
1949,pl,cze,1
1949,us,spa,1
1949,dk,eng,1
1949,ru,,1
1949,no,nno,1
1949,xxc,eng,1
1949,pl,rus,1
1949,xr,eng,1
1949,no,swe,1
1949,fr,fre,1
1949,pe,spa,1
1949,fr,eng,1
1950,gw,ger,217
1950,ru,rus,39
1950,xx,ger,36
1950,xr,cze,31
1950,pl,pol,29
1950,xxu,eng,24
1950,xxk,eng,15
1950,sw,swe,13
1950,nl,ned,13
1950,gw,,8
1950,er,est,8
1950,gw,eng,7
1950,fi,fin,6
1950,us,eng,6
1950,fi,swe,4
1950,DO,por,4
1950,cc,eng,3
1950,gb,eng,3
1950,au,ger,2
1950,dr,spa,2
1950,fi,eng,2
1950,sz,ger,2
1950,xr,rus,2
1950,aa,alb,2
1950,rb,ger,2
1950,PT,por,2
1950,rm,rus,2
1950,bu,eng,1
1950,xx,spa,1
1950,fr,spa,1
1950,de,dui,1
1950,sz,mul,1
1950,no#,nob,1
1950,xx,pol,1
1950,sz,eng,1
1950,xxc,eng,1
1950,cc,ger,1
1950,do,spa,1
1950,dk,dan,1
1950,xo,cze,1
1950,xr,ger,1
1950,xx,,1
1950,xx,eng,1
1950,dr,eng,1
1950,US,por,1
1950,xx,dut,1
1950,dr,fre,1
1950,ge,ger,1
1950,dq,spa,1
1950,ru,eng,1
1950,gw,pol,1
1950,fr,mul,1
1950,yu,ger,1
1950,ch,eng,1
1950,xxr,rus,1
1950,xo,slo,1
1950,xxu,swe,1
1951,gw,ger,213
1951,ru,rus,53
1951,pl,pol,45
1951,xr,cze,36
1951,xx,ger,26
1951,xxu,eng,14
1951,sw,swe,11
1951,fi,fin,10
1951,us,eng,10
1951,xxk,eng,8
1951,fi,swe,6
1951,er,est,5
1951,xxr,rus,5
1951,,por,4
1951,gb,eng,4
1951,xx,eng,3
1951,dr,spa,3
1951,do,spa,3
1951,nl,ned,3
1951,bu,bul,3
1951,ge,ger,2
1951,ZZ,,2
